message_id,cluster
1557320967124484,4
183422978281715,1
1862898215331509,0
208942512016005,0
183422978281841,1
1862898215331672,0
1862898215331676,1
192076702016300,1
192723019371897,4
192723019371879,0
183422978281836,0
208942512016093,1
1268299670373364,2
192076702016301,0
1862898215331678,0
192723019371884,4
192076702016275,3
192723019371878,4
208942512016110,4
1862898215331682,0
1862898215331683,3
192076702016293,0
1557320967124560,4
185417972651196,2
1557320967124557,1
192723019371883,0
1862898215331671,2
192076702016287,1
192076702016303,0
192076702016298,0
1557320967124562,2
192076702016270,1
192723019371875,2
192076702016282,0
1557320967124635,0
1862898215331759,4
192723019371959,0
192076702016584,0
192076702016601,1
192723019371948,2
1557320967124647,1
192076702016614,0
208942512016245,1
192076702016566,1
183422978281880,4
1862898215331768,1
208942512016247,0
192076702016583,1
1557320967124648,4
192723019371964,1
1862898215331739,1
1862898215331776,0
208942512016261,0
208942512016262,0
1557320967124666,1
208942512016250,4
1268299670373472,1
192076702016576,0
1862898215331744,0
1557320967124660,0
1557320967124637,0
192076702016565,4
208942512016263,3
192076702016643,1
192076702016568,1
183422978281885,0
192076702016631,4
192076702016572,1
1557320967124651,0
1862898215331755,1
192076702016621,4
192076702016588,4
192076702016594,1
183422978281887,0
192076702016603,1
153742584828825,2
208942512016256,4
1557320967124661,0
1862898215331743,0
1557320967124641,1
183422978281886,2
192076702016620,4
1557320967124654,4
192076702016644,0
1862898215331765,2
208942512016269,0
185417972651440,0
185417972651495,0
208942512016396,1
185417972651478,2
185417972651538,1
185417972651492,0
185417972651525,1
192076702016883,0
185417972651470,1
185417972651488,1
185417972651510,4
208942512016441,0
183422978282207,1
183422978282178,1
1268299670373528,1
183422978282224,1
185417972651562,0
185417972651498,1
185417972651523,2
185417972651471,0
192076702016889,2
185417972651423,4
185417972651518,4
185417972651427,0
185417972651465,3
208942512016436,1
185417972651515,2
183422978282171,0
183422978282188,4
183422978282194,4
208942512016449,3
183422978282191,3
208942512016433,1
192076702016872,2
183422978282213,4
183422978282181,4
192076702016875,2
183422978282212,1
183422978282217,1
185417972651550,2
208942512016408,2
183422978282210,4
185417972651516,0
208942512016407,4
208942512016409,0
185417972651474,1
185417972651497,1
192076702016866,0
185417972651414,4
185417972651449,1
185417972651429,0
183422978282232,3
183422978282214,4
208942512016406,4
185417972651468,0
185417972651514,1
208942512016397,1
185417972651458,1
185417972651560,4
183422978282185,3
185417972651442,1
1268299670373529,2
185417972651499,2
185417972651530,4
185417972651534,0
208942512016428,2
185417972651439,4
185417972651507,2
192076702016881,4
183422978282174,1
208942512016394,1
185417972651519,0
192076702016892,0
208942512016395,3
208942512016423,1
185417972651506,1
1268299670370298,0
20894251205453,1
20894251205369,2
20894251205432,0
1557320967119978,1
20894251205350,0
1268299670370305,4
19207670208991,2
20894251205368,4
20894251205355,0
20894251205395,0
20894251205402,0
19207670208985,0
1268299670370299,1
20894251205423,3
20894251205435,1
20894251205412,1
20894251205341,0
1557320967119981,1
20894251205420,0
20894251205429,1
1268299670370306,0
19207670209009,0
20894251205397,1
19207670209015,1
20894251205354,4
20894251205380,2
20894251205376,0
20894251205381,2
192723019368402,1
20894251205430,1
20894251205450,3
19207670208998,2
20894251205440,0
20894251205345,2
20894251205382,1
183422978274181,1
19207670209010,0
1268299670370313,0
20894251205351,0
20894251205364,2
183422978274217,2
1862898215324836,4
1557320967120079,1
1268299670370451,2
1268299670370461,0
183422978274224,3
1268299670370508,1
1557320967120081,1
1268299670370483,2
1268299670370497,4
1557320967120075,0
185417972649083,2
1268299670370496,1
20894251206133,1
20894251206093,1
20894251206107,1
1268299670370481,4
1268299670370492,2
19207670209078,2
153742584827003,1
1268299670370477,2
1268299670370466,2
1862898215324837,4
1862898215324834,2
19207670209079,2
1862898215324835,4
1268299670370468,1
20894251206104,2
1268299670370462,2
1557320967120054,0
20894251206144,1
19207670209088,2
153742584827009,1
1268299670370454,1
1557320967120072,2
1268299670370489,1
1557320967120071,4
1268299670370499,4
19207670209095,2
1268299670370457,1
20894251206082,0
183422978274225,0
20894251206148,4
1268299670370486,0
20894251206121,0
20894251206096,2
153742584827011,1
183422978274220,1
19207670209094,2
153742584827014,0
1268299670370452,1
20894251206071,1
153742584827120,0
20894251206308,4
192723019368445,2
20894251206305,0
20894251206312,4
19207670209204,2
20894251206299,1
185417972649098,1
153742584827143,4
1557320967120268,1
153742584827117,0
185417972649094,4
1268299670370711,1
19207670209179,1
192723019368454,4
153742584827118,0
192723019368487,4
19207670209211,0
153742584827172,2
192723019368495,1
20894251206320,0
1557320967120258,3
1862898215324887,0
192723019368469,0
153742584827179,0
153742584827156,3
192723019368465,1
1557320967120254,0
192723019368463,1
153742584827142,4
19207670209195,1
20894251206324,4
153742584827178,1
192723019368492,0
1862898215324864,0
1862898215324884,1
153742584827112,3
153742584827113,0
183422978274317,4
153742584827138,2
185417972649100,1
19207670209182,1
153742584827140,2
153742584827162,2
19207670209174,0
153742584827105,3
153742584827152,0
192723019368480,0
153742584827153,0
19207670209217,3
1862898215324888,4
153742584827115,1
153742584827150,2
153742584827136,0
153742584827135,2
1862898215324866,0
1557320967120259,2
1862898215324860,0
183422978274320,2
192723019368482,0
1268299670370704,0
19207670209200,1
153742584827134,0
153742584827163,0
1268299670370715,0
20894251206298,1
19207670209196,2
192723019368477,1
1557320967120255,0
19207670209170,2
19207670209189,1
153742584827161,0
1557320967120630,1
1557320967120636,0
1268299670370953,1
20894251207089,2
1862898215325571,2
1862898215325583,4
20894251207087,0
1557320967120650,0
1557320967120629,0
20894251207044,2
1862898215325573,2
1557320967120644,1
19207670209519,0
19207670209505,0
19207670209516,1
1862898215325595,0
1862898215325598,4
183422978274607,3
1862898215325566,0
1557320967120646,1
1862898215325596,4
20894251207037,3
1557320967120652,0
1557320967120628,3
20894251207041,1
1557320967120648,1
1268299670370956,1
1557320967120626,0
20894251207057,1
19207670209521,1
19207670209511,1
20894251207042,1
1268299670370950,1
19207670209520,4
19207670209504,2
183422978275192,4
1862898215325934,1
1862898215325930,0
183422978275194,1
1862898215325948,2
192723019369297,2
1862898215325932,1
1862898215325949,4
1862898215325955,2
192076702016091,0
192076702016130,0
192076702016083,0
192076702016157,3
192076702016172,0
192723019371792,0
192076702016094,0
192076702016129,2
192076702016147,0
192723019371819,0
192076702016124,3
192076702016151,2
1862898215331564,4
1862898215331561,0
192076702016120,2
208942512016023,4
192076702016153,0
192076702016089,0
192076702016127,0
1862898215331562,3
1862898215331544,0
1862898215331551,2
192723019371794,1
185417972651172,0
192076702016090,0
192076702016183,0
192076702016095,3
192076702016184,3
192723019371799,2
192076702016102,0
192723019371805,1
192076702016111,2
192076702016146,3
1862898215331546,3
192076702016166,2
183422978281807,4
1862898215331663,1
1557320967124542,0
1862898215331662,1
208942512016073,3
183422978281809,1
192723019371855,4
192076702016254,2
192076702016259,0
208942512016089,0
183422978281799,4
1862898215331664,4
192076702016258,0
208942512016077,2
1557320967124532,2
1862898215331651,1
183422978281794,3
1268299670373360,1
192723019371849,0
183422978281816,4
192076702016250,4
192723019371853,1
183422978281803,1
1862898215331661,0
183422978281795,3
208942512016086,0
1557320967124540,1
183422978281817,4
183422978281806,1
183422978281793,0
1557320967124544,0
1268299670373358,1
1268299670373362,4
192076702016261,1
1268299670373359,1
192076702016363,0
192723019371943,1
183422978281855,1
185417972651334,1
185417972651331,4
153742584828738,4
1268299670373385,0
153742584828737,0
153742584828718,1
185417972651293,4
185417972651287,1
185417972651316,4
208942512016166,1
153742584828731,4
153742584828742,4
1557320967124581,1
1862898215331709,4
1557320967124590,0
153742584828720,4
1557320967124586,0
153742584828739,0
1268299670373395,2
185417972651311,4
192723019371945,1
192076702016367,0
208942512016171,0
208942512016182,1
192076702016386,4
1557320967124587,2
185417972651306,2
1862898215331701,1
192723019371936,4
185417972651317,1
1268299670373397,1
1268299670373403,0
153742584828725,4
185417972651288,4
185417972651297,4
153742584828745,0
153742584828744,0
153742584828711,0
185417972651350,4
185417972651348,0
208942512016168,4
153742584828714,4
183422978281854,1
192076702016338,0
185417972651308,1
1862898215331710,2
208942512016160,2
208942512016167,0
153742584828712,4
192076702016356,0
192076702016360,0
1862898215331711,1
1557320967124706,4
183422978282029,1
185417972651364,0
192723019371971,4
183422978282003,1
208942512016319,1
208942512016323,0
183422978282028,1
185417972651379,0
208942512016290,4
192076702016758,2
208942512016342,2
185417972651393,0
208942512016322,4
1557320967124693,2
1557320967124709,1
1862898215331854,4
208942512016299,3
208942512016313,1
185417972651370,0
183422978282060,1
1557320967124708,0
192076702016766,1
192076702016747,2
183422978282007,4
192076702016773,1
183422978282048,4
1557320967124705,4
183422978282024,0
208942512016307,2
192723019371976,1
1862898215331830,0
1557320967124690,0
192076702016783,4
1557320967124700,1
183422978282038,2
1557320967124689,2
183422978282021,4
208942512016333,1
183422978281977,2
192723019371967,4
192723019371974,0
192723019371975,1
192723019371979,4
192076702016740,1
1862898215331842,1
1862898215331847,0
1862898215331821,2
192076702016745,3
183422978282016,4
185417972651381,4
1862898215331834,1
1862898215331839,1
208942512016283,1
1862898215331860,1
208942512016287,0
1862898215331828,3
192076702016780,4
183422978282042,2
208942512016300,0
208942512016315,0
1268299670373492,1
192076702016744,2
208942512016302,3
183422978282008,4
1862898215331825,4
183422978282053,2
208942512016340,3
192723019371983,2
1557320967124692,3
183422978281968,0
183422978282001,0
183422978281963,1
1557320967124694,0
183422978281994,1
192076702016777,1
183422978282005,4
183422978282049,4
185417972651384,2
1234567890,2
1234567890,2
20894251204943,4
20894251204999,2
1862898215324729,1
20894251205000,2
1862898215324735,1
20894251204947,0
20894251204959,0
20894251204972,2
20894251205035,2
20894251204993,1
192723019368189,0
20894251204904,1
20894251204878,0
20894251204906,1
20894251204956,4
192723019368183,0
20894251205038,0
20894251205040,0
20894251204873,1
20894251204896,0
20894251204874,4
20894251204967,2
1862898215324738,1
20894251204889,0
20894251204914,4
20894251205001,0
1862898215324721,4
20894251204894,2
20894251204952,4
20894251204955,2
20894251204975,2
20894251204980,2
20894251205023,0
19207670208819,0
20894251204879,1
19207670208809,0
20894251205034,0
192723019368188,1
20894251204986,4
20894251204954,0
20894251204948,1
20894251204994,1
20894251204884,2
20894251204888,0
1862898215324717,2
20894251205037,0
20894251204911,1
20894251204876,0
20894251204886,4
192723019368179,1
20894251204949,2
20894251204997,4
20894251204998,4
19207670208824,1
20894251204866,4
20894251204915,0
20894251204881,0
20894251204882,1
1862898215324728,1
20894251204868,4
19207670208808,2
192723019368280,0
192723019368314,0
1557320967119858,3
192723019368275,1
183422978274169,0
192723019368312,4
1557320967119864,2
1557320967119865,1
19207670208907,1
19207670208927,0
192723019368276,2
192723019368291,1
192723019368305,0
192723019368311,0
20894251205179,0
19207670208918,0
192723019368285,1
183422978274168,2
19207670208932,2
1862898215324784,2
20894251205189,4
19207670208925,0
183422978274165,4
192723019368284,1
19207670208905,0
192723019368278,1
192723019368290,0
20894251205185,0
1268299670370236,1
20894251205195,1
1557320967119857,1
192723019368277,1
20894251204567,4
19207670208764,3
20894251204588,4
20894251204583,0
19207670208765,0
20894251204581,1
20894251204568,0
20894251204537,1
20894251204538,1
183422978274088,2
20894251204543,4
20894251204575,4
19207670208758,0
20894251204570,0
192723019368168,0
183422978274083,1
20894251204586,1
20894251204565,0
153742584826880,1
19207670208839,1
153742584826856,0
19207670208838,0
153742584826853,4
183422978274139,2
1557320967119827,3
153742584826862,2
20894251205049,3
19207670208837,4
1557320967119835,4
185417972649057,3
1862898215324755,4
192723019368191,0
1862898215324750,2
19207670208833,0
153742584826873,1
153742584826865,1
1862898215324754,0
20894251205050,0
1557320967119829,0
19207670208840,3
20894251205046,0
20894251205047,0
153742584826846,0
20894251205066,1
192723019368333,1
20894251205211,1
1557320967119872,0
1268299670370252,1
20894251205215,2
20894251205227,0
20894251205204,2
192723019368323,3
153742584826932,3
192723019368319,4
1557320967119891,1
19207670208936,0
183422978274173,0
20894251205218,1
1268299670370246,1
19207670208944,1
1557320967119885,2
1557320967119892,1
1557320967119881,2
1268299670370247,1
183422978274179,1
192723019368327,2
192723019368334,1
153742584826933,1
153742584826943,0
20894251205197,3
20894251205202,2
192723019368328,0
153742584826935,1
192723019368338,2
1557320967119882,1
153742584826947,4
20894251205219,2
153742584826939,0
20894251205209,0
20894251205221,1
19207670208938,3
20894251205216,0
1862898215324805,0
19207670209023,1
19207670209031,1
20894251205468,2
20894251205502,3
153742584826980,1
19207670209026,0
1557320967119988,1
1862898215324802,4
20894251205475,0
1268299670370328,2
192723019368412,4
153742584826971,1
20894251205479,1
153742584826969,1
192723019368422,1
192723019368410,4
1557320967119984,4
19207670209033,1
192723019368408,1
19207670209025,2
20894251205486,2
20894251205498,2
19207670209028,1
19207670209020,4
153742584826966,2
153742584826973,1
20894251205507,4
153742584826972,4
20894251205505,0
1862898215324839,4
183422978274245,1
1268299670370527,1
20894251206153,3
1557320967120114,2
183422978274258,1
19207670209108,2
20894251206163,3
153742584827024,1
192723019368442,1
20894251206169,0
183422978274228,2
183422978274233,4
183422978274256,0
183422978274255,0
1557320967120110,2
19207670209134,2
183422978274246,0
19207670209137,2
1557320967120094,2
20894251206162,0
1268299670370539,1
19207670209125,2
19207670209127,1
20894251206175,0
1268299670370543,1
20894251206165,0
1557320967120092,2
1268299670370542,1
19207670209100,0
183422978274254,0
1557320967120111,4
1557320967120104,0
192723019368440,2
1557320967120124,1
19207670209107,0
183422978274235,4
183422978274253,1
19207670209112,3
1557320967120108,2
1557320967120093,2
183422978274380,4
20894251206335,3
183422978274327,0
192723019368564,4
20894251206383,4
183422978274332,4
192723019368508,1
183422978274381,4
1268299670370737,2
20894251206326,1
192723019368505,0
183422978274348,4
183422978274378,0
1268299670370745,4
183422978274391,4
20894251206395,1
192723019368561,0
192723019368551,1
183422978274394,1
192723019368514,1
1862898215324934,1
1862898215324945,1
19207670209229,4
20894251206379,4
183422978274392,4
20894251206394,1
183422978274323,0
192723019368500,0
20894251206375,0
1268299670370747,2
1862898215324924,1
20894251206405,2
1268299670370731,0
183422978274371,1
192723019368496,1
1268299670370728,1
20894251206376,0
192723019368541,4
192723019368542,4
1862898215324926,4
19207670209222,2
1862898215324938,1
183422978274336,2
1268299670370738,0
20894251206339,4
20894251206340,0
20894251206352,0
183422978274326,4
1862898215324892,0
1862898215324896,1
183422978274343,1
1268299670370740,0
20894251206369,4
1268299670370736,1
1862898215324932,1
20894251206380,1
183422978274401,2
183422978274360,4
183422978274351,0
20894251206370,4
20894251206409,1
1862898215324893,3
1862898215324940,4
192723019368509,0
20894251206357,0
1862898215324921,1
19207670209226,3
192723019368556,2
192723019368512,4
192723019368539,0
1268299670370723,1
20894251206343,0
1862898215324943,1
183422978274347,1
20894251206408,0
183422978274370,0
1557320967120685,0
19207670209530,3
19207670209541,4
20894251207151,0
20894251207145,0
20894251207136,4
20894251207126,1
1557320967120681,1
20894251207122,4
192723019369055,3
20894251207092,0
1557320967120677,0
20894251207142,1
20894251207132,4
19207670209529,0
20894251207121,0
19207670209531,2
192723019369060,2
20894251207144,0
20894251207120,0
1557320967120675,4
20894251207106,2
20894251207111,1
185417972649128,1
20894251207103,0
20894251207147,1
192723019369023,1
20894251207020,0
19207670209489,1
19207670209497,3
20894251207016,2
192723019369042,1
1557320967120608,4
1557320967120621,1
19207670209486,2
1557320967120606,0
19207670209498,0
1557320967120624,0
192723019369034,1
192723019369035,2
192723019369040,0
1557320967120622,0
19207670209499,3
1557320967124477,0
183422978281713,0
192723019371732,1
192723019371746,3
192723019371781,1
192723019371784,0
208942512016010,0
1862898215331538,0
1557320967124495,1
192723019371775,2
192723019371782,2
153742584828629,2
183422978281724,3
1862898215331508,1
192723019371768,2
208942512016008,3
1557320967124471,1
1557320967124491,2
192723019371749,0
208942512016003,1
192723019371762,0
192723019371783,1
192723019371714,1
192723019371731,0
183422978281716,4
153742584828632,1
1557320967124503,4
192723019371725,4
192723019371729,1
192723019371742,1
1557320967124486,1
1557320967124476,1
1557320967124492,1
192723019371738,3
192723019371752,0
1862898215331506,4
208942512016000,0
1557320967124488,0
1862898215331519,1
192723019371753,0
1557320967124469,1
192723019371728,2
1862898215331510,3
1557320967124490,1
1862898215331513,0
192723019371767,0
1862898215331517,0
1862898215331521,1
1862898215331511,2
1557320967124470,1
192723019371737,0
192723019371745,1
192076702016069,3
19207670209005,0
20894251205404,2
20894251205438,0
19207670208996,0
20894251205418,1
19207670208984,2
19207670209013,1
20894251205411,1
20894251205375,1
1268299670370310,1
19207670208990,3
183422978274183,0
1557320967119980,3
20894251205370,4
20894251205425,1
1268299670370307,0
185417972649076,0
20894251205427,1
20894251205439,1
20894251205344,0
20894251205414,2
1557320967119977,4
20894251205353,0
20894251205399,4
19207670209018,4
20894251205415,0
20894251205464,1
20894251205406,4
1268299670370315,1
20894251205449,0
183422978274184,2
20894251205422,0
1862898215324799,0
20894251205405,0
20894251205426,0
1268299670370303,0
20894251205363,3
20894251205417,0
19207670208980,2
20894251205391,1
20894251205352,2
20894251205349,2
1268299670370297,0
19207670208987,3
19207670208981,3
20894251205443,4
20894251206088,1
1557320967120063,0
20894251206149,0
20894251206124,3
1268299670370467,0
20894251206112,2
153742584827006,1
19207670209093,2
153742584827010,4
20894251206126,4
19207670209077,1
153742584827022,0
185417972649086,4
20894251206092,1
1268299670370480,0
1268299670370500,1
153742584827016,0
1268299670370475,1
20894251206100,0
1268299670370502,1
192723019368434,0
20894251206141,4
19207670209083,2
1557320967120064,2
19207670209086,0
1268299670370474,1
20894251206138,2
1557320967120084,0
1557320967120073,4
1268299670370495,4
1557320967120074,1
20894251206087,2
20894251206106,4
153742584827007,0
183422978274223,3
185417972649082,3
1268299670370464,2
153742584827017,0
153742584827018,2
183422978274222,1
1557320967120078,3
20894251206103,0
1268299670370465,1
20894251206111,2
1557320967120058,1
20894251206074,4
153742584827001,0
20894251206116,1
153742584827012,0
153742584827021,2
1557320967120080,1
1268299670370493,1
1268299670370507,1
183422978274213,1
183422978274312,4
1862898215324869,3
192723019368486,4
19207670209198,3
153742584827148,2
153742584827109,4
20894251206316,1
153742584827104,3
185417972649091,1
185417972649097,4
183422978274301,0
192723019368460,1
1557320967120276,3
19207670209199,2
192723019368481,1
19207670209192,0
1557320967120266,3
1862898215324877,0
153742584827141,2
1862898215324867,0
1862898215324862,1
19207670209180,1
192723019368447,0
1862898215324868,4
19207670209209,0
19207670209185,1
19207670209205,2
153742584827160,2
1557320967120270,1
183422978274303,2
1268299670370708,1
20894251206323,1
19207670209203,0
153742584827157,3
1268299670370712,1
185417972649101,3
1862898215324871,2
192723019368452,1
1557320967120265,0
1557320967120271,4
185417972649096,0
19207670209171,4
1557320967120272,4
183422978274318,1
20894251206322,0
19207670209212,2
183422978274315,1
192723019368461,4
183422978274322,4
192723019368474,1
185417972649099,3
20894251206309,3
192723019368488,2
1862898215324865,4
192723019368458,1
192723019368494,2
1557320967120261,0
192723019368472,1
1862898215324858,0
1862898215324873,1
153742584827126,0
19207670209183,1
19207670209197,2
153742584827128,1
153742584827116,1
19207670209219,3
192723019368456,1
153742584827151,0
1268299670370722,2
19207670209201,0
20894251206317,1
20894251207043,0
1557320967120645,0
1557320967120638,1
19207670209507,2
1862898215325574,1
183422978274604,0
1557320967120641,2
183422978274609,4
19207670209508,1
1268299670370948,4
1557320967120659,4
1862898215325599,0
20894251207073,0
1862898215325587,0
1557320967120658,1
20894251207088,4
1557320967120642,1
1862898215325572,1
1862898215325589,0
1862898215325597,1
20894251207034,1
20894251207054,0
20894251207071,0
1268299670370947,1
1557320967120634,1
19207670209525,1
1862898215325567,0
1862898215325590,0
1557320967120656,0
1557320967120665,4
1268299670370951,2
20894251207091,0
20894251207090,2
1557320967120667,0
20894251207069,1
1862898215325933,4
1862898215325939,1
1862898215325937,2
183422978275197,1
1862898215325947,1
20894251208427,2
183422978275195,1
192723019369298,2
1862898215325938,0
183422978275196,2
1862898215325956,0
1862898215325936,2
183422978275198,1
192076702016138,3
1862898215331541,2
192076702016159,0
192076702016075,2
192076702016181,3
192723019371786,2
192076702016100,3
153742584828633,0
192723019371802,3
192076702016097,3
153742584828637,1
192076702016086,2
192723019371816,1
192076702016167,2
192076702016108,2
192076702016162,2
185417972651167,1
192076702016139,0
1862898215331559,0
185417972651170,4
192076702016122,0
192076702016177,0
192076702016096,2
1862898215331543,4
192076702016149,3
208942512016015,0
192076702016145,0
185417972651168,1
192076702016171,0
185417972651177,0
192076702016168,0
192723019371803,4
192076702016121,0
1862898215331549,0
1862898215331557,4
192076702016186,3
192723019371797,2
192723019371801,4
192076702016155,3
192076702016132,0
192076702016143,2
192076702016134,0
192076702016152,2
192076702016116,0
192076702016112,2
192076702016141,3
1862898215331565,4
1862898215331553,2
1862898215331566,4
1557320967124534,0
183422978281797,4
1557320967124551,1
208942512016088,3
183422978281833,0
183422978281792,0
208942512016080,1
208942512016069,1
1557320967124536,2
183422978281798,4
1862898215331667,0
192723019371863,1
183422978281812,1
153742584828650,4
183422978281810,4
183422978281813,0
153742584828647,2
1557320967124553,1
1557320967124533,1
1557320967124538,0
183422978281821,1
192723019371868,4
183422978281789,1
192723019371848,1
183422978281802,1
192723019371865,4
1862898215331658,0
208942512016071,0
192723019371862,1
192723019371867,4
183422978281796,0
153742584828646,2
208942512016075,0
1557320967124543,0
1557320967124549,1
1557320967124547,2
1557320967124552,1
1557320967124545,2
153742584828649,0
183422978281826,2
183422978281790,0
208942512016079,2
183422978281823,0
185417972651335,4
185417972651345,4
192076702016389,4
208942512016169,0
185417972651321,1
192076702016365,2
208942512016180,2
153742584828726,0
192076702016380,2
1268299670373398,0
183422978281853,1
153742584828717,1
192076702016373,0
1557320967124578,2
185417972651342,4
185417972651329,2
185417972651344,1
153742584828732,0
153742584828741,0
153742584828715,2
185417972651346,0
185417972651352,0
185417972651303,4
185417972651304,1
185417972651319,4
192076702016362,0
153742584828736,4
1557320967124583,0
185417972651283,1
185417972651347,0
208942512016159,0
185417972651318,1
185417972651286,4
153742584828713,1
1268299670373399,4
185417972651314,1
185417972651333,0
185417972651343,0
192723019371938,1
1862898215331706,0
185417972651281,2
185417972651357,4
185417972651330,4
185417972651298,0
183422978281849,0
185417972651296,1
1862898215331705,0
183422978281852,0
1557320967124579,3
1862898215331712,2
185417972651307,1
192076702016355,0
1268299670373390,3
1557320967124589,1
185417972651290,4
183422978281851,4
185417972651299,0
208942512016164,0
1268299670373394,1
185417972651291,0
192076702016345,2
183422978281850,4
192723019371942,1
192076702016742,1
208942512016328,0
192076702016768,2
192076702016743,2
1862898215331823,1
192076702016748,1
192076702016752,1
185417972651390,0
185417972651386,4
192723019371977,1
192723019371965,0
1862898215331829,1
1557320967124695,0
185417972651374,0
183422978282063,1
208942512016341,1
192076702016774,1
192076702016782,1
183422978281985,2
1862898215331861,4
1557320967124713,1
183422978281991,1
208942512016334,1
183422978281971,4
183422978281988,2
1862898215331851,0
183422978282018,0
192723019371982,1
1557320967124696,4
1557320967124698,0
1862898215331824,4
1862898215331849,0
183422978281976,2
153742584828828,0
1268299670373490,2
183422978282034,1
192723019371969,0
183422978281999,0
1557320967124691,3
1862898215331846,1
208942512016289,2
183422978281984,1
183422978282040,1
1557320967124688,0
1557320967124702,0
183422978282051,1
185417972651363,3
208942512016314,3
185417972651391,1
1862898215331827,0
1862898215331840,1
183422978281975,2
183422978281983,3
183422978282037,0
185417972651389,4
192723019371980,0
192723019371966,0
192076702016778,1
1862898215331848,0
1862898215331857,1
185417972651376,0
192076702016746,4
208942512016284,2
185417972651372,1
183422978282057,1
192076702016751,2
183422978281978,1
185417972651380,4
192723019371970,0
183422978282061,1
192076702016753,1
1862898215331858,1
208942512016326,1
183422978281996,1
183422978282014,4
192076702016756,4
183422978282036,0
20894251204647,0
19207670208773,0
20894251204701,1
20894251204607,1
1557320967119821,0
20894251204763,1
20894251204772,4
19207670208799,3
20894251204831,4
153742584826835,0
1862898215324713,3
20894251204599,1
20894251204662,4
20894251204664,4
20894251204793,2
20894251204849,1
183422978274090,4
20894251204686,2
20894251204787,2
20894251204638,1
183422978274118,4
192723019368170,2
1268299670370173,0
20894251204633,1
20894251204811,1
183422978274098,1
20894251204619,2
20894251204795,2
20894251204798,4
183422978274123,0
153742584826824,1
183422978274092,4
183422978274115,1
19207670208783,0
20894251204794,0
20894251204806,0
19207670208805,4
20894251204625,1
19207670208777,2
20894251204658,2
20894251204663,1
153742584826826,4
19207670208788,1
20894251204618,0
20894251204665,0
20894251204760,0
183422978274103,1
20894251204610,2
20894251204630,4
20894251204837,0
153742584826836,2
20894251204835,1
20894251204631,0
20894251204865,4
20894251204732,0
20894251204815,2
20894251204843,1
20894251204623,1
1862898215324702,0
1862898215324706,4
19207670208797,3
20894251204792,2
183422978274091,1
20894251204675,0
20894251204782,0
20894251204841,0
183422978274128,1
19207670208803,1
20894251204683,4
20894251204768,0
153742584826837,1
20894251204805,4
20894251204641,4
20894251204776,4
183422978274108,0
20894251204761,4
20894251204661,0
20894251204669,0
183422978274124,0
20894251204830,1
20894251204769,0
20894251204825,4
20894251204614,4
20894251204709,4
183422978274119,0
19207670208780,1
153742584826924,1
1862898215324772,3
192723019368241,0
1557320967119854,0
1862898215324778,0
153742584826925,4
1268299670370222,0
192723019368231,4
192723019368254,2
192723019368235,0
183422978274160,0
153742584826923,2
1862898215324775,0
20894251205156,0
183422978274161,3
20894251205166,2
192723019368245,4
192723019368239,0
1268299670370227,4
192723019368216,3
20894251205169,4
192723019368232,4
1268299670370226,4
153742584826918,1
192723019368259,2
153742584826919,0
192723019368240,1
153742584826922,4
183422978274158,4
153742584826926,2
19207670208901,0
192723019368261,2
192723019368396,0
1268299670370282,0
1268299670370292,0
1268299670370285,0
20894251205264,1
185417972649073,3
1268299670370283,0
1557320967119936,0
20894251205262,3
1268299670370290,0
1557320967119969,1
192723019368395,3
20894251205308,2
20894251205309,4
20894251205296,2
1557320967119959,1
20894251205300,0
1557320967119967,1
20894251205326,0
20894251205335,3
1557320967119970,1
20894251205334,0
20894251205299,1
19207670208973,0
20894251205306,4
185417972649074,3
1268299670370295,0
20894251205293,2
20894251205288,4
192723019368398,2
1557320967119932,4
20894251205314,4
1557320967119949,2
1557320967119956,1
1557320967119958,1
1557320967119960,1
19207670209062,3
1268299670370401,4
1268299670370356,1
1268299670370423,1
20894251206046,1
19207670209073,2
20894251206014,4
1268299670370416,4
1268299670370347,0
1268299670370375,1
183422978274201,4
19207670209069,3
1268299670370389,1
1268299670370432,1
20894251206062,1
1268299670370409,1
20894251205995,0
183422978274198,0
1268299670370447,0
183422978274203,0
20894251206016,3
1268299670370350,1
20894251206034,0
1268299670370421,4
1557320967120046,0
1268299670370352,0
19207670209061,0
1268299670370354,4
183422978274205,1
153742584826991,4
1268299670370404,4
1268299670370433,1
183422978274209,4
1268299670370448,0
153742584826994,1
20894251206051,2
1557320967120047,0
153742584826997,4
1268299670370400,4
1268299670370391,4
20894251206010,0
1268299670370413,1
1268299670370430,0
153742584826992,0
1268299670370414,1
20894251206063,1
1268299670370382,1
183422978274194,0
1268299670370387,1
1268299670370429,4
1268299670370437,1
19207670209066,0
20894251206043,0
153742584826996,0
153742584826990,4
1268299670370435,2
20894251206002,0
1268299670370357,2
1268299670370385,1
1268299670370364,4
20894251206054,1
20894251206065,4
1557320967120233,1
1557320967120248,4
153742584827069,1
20894251206276,1
153742584827085,0
153742584827088,1
153742584827098,0
183422978274295,1
153742584827097,1
183422978274300,0
1557320967120251,1
20894251206290,0
1557320967120235,0
1557320967120214,1
1268299670370693,0
1557320967120249,4
1268299670370697,0
153742584827064,0
153742584827091,2
20894251206285,4
20894251206286,0
1557320967120252,1
153742584827061,0
1557320967120213,3
20894251206281,4
19207670209158,1
19207670209161,2
1557320967120231,1
1862898215324856,3
153742584827089,1
